run_id,repeat,system,query,concurrency,request_id,success,status,latency_ms,error
20260527-205309,1,spin,space,100,5651,true,200,1523.187,
20260527-205309,1,spin,space,100,5657,true,200,1434.158,
20260527-205309,1,spin,space,100,5596,true,200,2260.228,
20260527-205309,1,spin,space,100,5640,true,200,1741.607,
20260527-205309,1,spin,space,100,5628,true,200,1892.090,
20260527-205309,1,spin,space,100,5626,true,200,1900.367,
20260527-205309,1,spin,space,100,5609,true,200,2144.349,
20260527-205309,1,spin,space,100,5633,true,200,1876.560,
20260527-205309,1,spin,space,100,5646,true,200,1631.740,
20260527-205309,1,spin,space,100,5619,true,200,2043.644,
20260527-205309,1,spin,space,100,5652,true,200,1632.791,
20260527-205309,1,spin,space,100,5629,true,200,2009.746,
20260527-205309,1,spin,space,100,5641,true,200,1854.063,
20260527-205309,1,spin,space,100,5634,true,200,1904.949,
20260527-205309,1,spin,space,100,5597,true,200,2392.640,
20260527-205309,1,spin,space,100,5627,true,200,2029.868,
20260527-205309,1,spin,space,100,5647,true,200,1755.487,
20260527-205309,1,spin,space,100,5601,true,200,2382.341,
20260527-205309,1,spin,space,100,5635,true,200,1911.464,
20260527-205309,1,spin,space,100,5620,true,200,2162.071,
20260527-205309,1,spin,space,100,5605,true,200,2340.863,
20260527-205309,1,spin,space,100,5602,true,200,2507.069,
20260527-205309,1,spin,space,100,5598,true,200,2528.874,
20260527-205309,1,spin,space,100,5610,true,200,2401.196,
20260527-205309,1,spin,space,100,5621,true,200,2269.935,
20260527-205309,1,spin,space,100,5600,true,200,2514.695,
20260527-205309,1,spin,space,100,5622,true,200,2272.934,
20260527-205309,1,spin,space,100,5603,true,200,2521.937,
20260527-205309,1,spin,space,100,5604,true,200,2430.208,
20260527-205309,1,spin,space,100,5612,true,200,2414.829,
20260527-205309,1,spin,space,100,5613,true,200,2454.663,
20260527-205309,1,spin,space,100,5611,true,200,2525.676,
20260527-205309,1,spin,space,100,5691,true,200,1380.553,
20260527-205309,1,spin,space,100,5685,true,200,1409.044,
20260527-205309,1,spin,space,100,5693,true,200,1357.882,
20260527-205309,1,spin,space,100,5692,true,200,1359.983,
20260527-205309,1,spin,space,100,5703,true,200,1242.448,
20260527-205309,1,spin,space,100,5686,true,200,1422.644,
20260527-205309,1,spin,space,100,5704,true,200,1167.689,
20260527-205309,1,spin,space,100,5702,true,200,1258.489,
20260527-205309,1,spin,space,100,5705,true,200,1210.781,
20260527-205309,1,spin,space,100,5769,true,200,407.143,
20260527-205309,1,spin,space,100,5721,true,200,1128.005,
20260527-205309,1,spin,space,100,5713,true,200,1263.281,
20260527-205309,1,spin,space,100,5714,true,200,1164.609,
20260527-205309,1,spin,space,100,5727,true,200,988.331,
20260527-205309,1,spin,space,100,5771,true,200,419.160,
20260527-205309,1,spin,space,100,5772,true,200,408.691,
20260527-205309,1,spin,space,100,5773,true,200,368.864,
20260527-205309,1,spin,space,100,5770,true,200,428.338,
20260527-205309,1,spin,space,100,5706,true,200,1339.685,
20260527-205309,1,spin,space,100,5694,true,200,1591.146,
20260527-205309,1,spin,space,100,5728,true,200,1140.648,
20260527-205309,1,spin,space,100,5722,true,200,1290.086,
20260527-205309,1,spin,space,100,5787,true,200,308.341,
20260527-205309,1,spin,space,100,5709,true,200,1449.195,
20260527-205309,1,spin,space,100,5715,true,200,1329.898,
20260527-205309,1,spin,space,100,5687,true,200,1704.747,
20260527-205309,1,spin,space,100,5780,true,200,450.026,
20260527-205309,1,spin,space,100,5774,true,200,468.975,
20260527-205309,1,spin,space,100,5710,true,200,1493.937,
20260527-205309,1,spin,space,100,5729,true,200,1299.434,
20260527-205309,1,spin,space,100,5707,true,200,1611.110,
20260527-205309,1,spin,space,100,5723,true,200,1438.699,
20260527-205309,1,spin,space,100,5716,true,200,1484.020,
20260527-205309,1,spin,space,100,5781,true,200,595.219,
20260527-205309,1,spin,space,100,5688,true,200,1862.769,
20260527-205309,1,spin,space,100,5695,true,200,1753.779,
20260527-205309,1,spin,space,100,5775,true,200,622.174,
20260527-205309,1,spin,space,100,5711,true,200,1617.771,
20260527-205309,1,spin,space,100,5712,true,200,1635.102,
20260527-205309,1,spin,space,100,5696,true,200,1868.765,
20260527-205309,1,spin,space,100,5724,true,200,1455.437,
20260527-205309,1,spin,space,100,5689,true,200,1991.106,
20260527-205309,1,spin,space,100,5730,true,200,1433.409,
20260527-205309,1,spin,space,100,5717,true,200,1624.458,
20260527-205309,1,spin,space,100,5708,true,200,1754.796,
20260527-205309,1,spin,space,100,5776,true,200,752.465,
20260527-205309,1,spin,space,100,5782,true,200,729.510,
20260527-205309,1,spin,space,100,5725,true,200,1462.430,
20260527-205309,1,spin,space,100,5719,true,200,1626.529,
20260527-205309,1,spin,space,100,5718,true,200,1747.919,
20260527-205309,1,spin,space,100,5700,true,200,2003.112,
20260527-205309,1,spin,space,100,5783,true,200,817.089,
20260527-205309,1,spin,space,100,5697,true,200,2015.175,
20260527-205309,1,spin,space,100,5731,true,200,1573.993,
20260527-205309,1,spin,space,100,5726,true,200,1595.595,
20260527-205309,1,spin,space,100,5699,true,200,2010.842,
20260527-205309,1,spin,space,100,5690,true,200,2138.491,
20260527-205309,1,spin,space,100,5777,true,200,895.837,
20260527-205309,1,spin,space,100,5720,true,200,1757.044,
20260527-205309,1,spin,space,100,5764,true,200,1163.000,
20260527-205309,1,spin,space,100,5786,true,200,881.142,
20260527-205309,1,spin,space,100,5750,true,200,1414.769,
20260527-205309,1,spin,space,100,5785,true,200,888.833,
20260527-205309,1,spin,space,100,5698,true,200,2145.775,
20260527-205309,1,spin,space,100,5751,true,200,1406.826,
20260527-205309,1,spin,space,100,5701,true,200,2142.668,
20260527-205309,1,spin,space,100,5759,true,200,1285.693,
20260527-205309,1,spin,space,100,5778,true,200,1024.269,
20260527-205309,1,spin,space,100,5779,true,200,1024.352,
20260527-205309,1,spin,space,100,5762,true,200,1381.317,
20260527-205309,1,spin,space,100,5740,true,200,1704.757,
20260527-205309,1,spin,space,100,5761,true,200,1406.578,
20260527-205309,1,spin,space,100,5742,true,200,1703.641,
20260527-205309,1,spin,space,100,5735,true,200,1722.923,
20260527-205309,1,spin,space,100,5755,true,200,1429.067,
20260527-205309,1,spin,space,100,5784,true,200,1022.221,
20260527-205309,1,spin,space,100,5758,true,200,1425.574,
20260527-205309,1,spin,space,100,5765,true,200,1301.267,
20260527-205309,1,spin,space,100,5756,true,200,1437.670,
20260527-205309,1,spin,space,100,5743,true,200,1805.405,
20260527-205309,1,spin,space,100,5745,true,200,1689.305,
20260527-205309,1,spin,space,100,5766,true,200,1420.711,
20260527-205309,1,spin,space,100,5736,true,200,1850.352,
20260527-205309,1,spin,space,100,5732,true,200,1954.809,
20260527-205309,1,spin,space,100,5746,true,200,1691.161,
20260527-205309,1,spin,space,100,5760,true,200,1547.070,
20260527-205309,1,spin,space,100,5752,true,200,1646.585,
20260527-205309,1,spin,space,100,5763,true,200,1503.765,
20260527-205309,1,spin,space,100,5757,true,200,1562.905,
20260527-205309,1,spin,space,100,5741,true,200,1954.014,
20260527-205309,1,spin,space,100,5744,true,200,1829.432,
20260527-205309,1,spin,space,100,5754,true,200,1701.797,
20260527-205309,1,spin,space,100,5733,true,200,2072.510,
20260527-205309,1,spin,space,100,5737,true,200,1978.177,
20260527-205309,1,spin,space,100,5738,true,200,1983.454,
20260527-205309,1,spin,space,100,5767,true,200,1559.904,
20260527-205309,1,spin,space,100,5753,true,200,1762.661,
20260527-205309,1,spin,space,100,5747,true,200,1828.670,
20260527-205309,1,spin,space,100,5739,true,200,1987.028,
20260527-205309,1,spin,space,100,5734,true,200,2108.031,
20260527-205309,1,spin,space,100,5748,true,200,1946.936,
20260527-205309,1,spin,space,100,5824,true,200,806.409,
20260527-205309,1,spin,space,100,5768,true,200,1679.644,
20260527-205309,1,spin,space,100,5822,true,200,916.736,
20260527-205309,1,spin,space,100,5749,true,200,1941.657,
20260527-205309,1,spin,space,100,5825,true,200,809.744,
20260527-205309,1,spin,space,100,5826,true,200,812.905,
20260527-205309,1,spin,space,100,5795,true,200,1277.903,
20260527-205309,1,spin,space,100,5823,true,200,907.927,
20260527-205309,1,spin,space,100,5832,true,200,907.088,
20260527-205309,1,spin,space,100,5833,true,200,901.463,
20260527-205309,1,spin,space,100,5816,true,200,1062.273,
20260527-205309,1,spin,space,100,5845,true,200,656.359,
20260527-205309,1,spin,space,100,5852,true,200,647.204,
20260527-205309,1,spin,space,100,5840,true,200,786.973,
20260527-205309,1,spin,space,100,5838,true,200,788.313,
20260527-205309,1,spin,space,100,5853,true,200,648.159,
20260527-205309,1,spin,space,100,5788,true,200,1539.901,
20260527-205309,1,spin,space,100,5848,true,200,664.876,
20260527-205309,1,spin,space,100,5856,true,200,646.113,
20260527-205309,1,spin,space,100,5866,true,200,514.142,
20260527-205309,1,spin,space,100,5862,true,200,635.707,
20260527-205309,1,spin,space,100,5827,true,200,1053.283,
20260527-205309,1,spin,space,100,5863,true,200,635.498,
20260527-205309,1,spin,space,100,5861,true,200,644.431,
20260527-205309,1,spin,space,100,5865,true,200,534.544,
20260527-205309,1,spin,space,100,5859,true,200,654.130,
20260527-205309,1,spin,space,100,5860,true,200,651.793,
20260527-205309,1,spin,space,100,5867,true,200,541.525,
20260527-205309,1,spin,space,100,5789,true,200,1768.742,
20260527-205309,1,spin,space,100,5834,true,200,1042.855,
20260527-205309,1,spin,space,100,5869,true,200,642.295,
20260527-205309,1,spin,space,100,5849,true,200,902.298,
20260527-205309,1,spin,space,100,5844,true,200,910.246,
20260527-205309,1,spin,space,100,5839,true,200,1038.459,
20260527-205309,1,spin,space,100,5870,true,200,644.975,
20260527-205309,1,spin,space,100,5868,true,200,648.591,
20260527-205309,1,spin,space,100,5854,true,200,804.272,
20260527-205309,1,spin,space,100,5818,true,200,1339.811,
20260527-205309,1,spin,space,100,5864,true,200,769.612,
20260527-205309,1,spin,space,100,5871,true,200,762.056,
20260527-205309,1,spin,space,100,5876,true,200,639.602,
20260527-205309,1,spin,space,100,5828,true,200,1301.739,
20260527-205309,1,spin,space,100,5857,true,200,903.449,
20260527-205309,1,spin,space,100,5872,true,200,769.823,
20260527-205309,1,spin,space,100,5877,true,200,648.118,
20260527-205309,1,spin,space,100,5873,true,200,768.895,
20260527-205309,1,spin,space,100,5875,true,200,653.547,
20260527-205309,1,spin,space,100,5874,true,200,665.221,
20260527-205309,1,spin,space,100,5829,true,200,1427.731,
20260527-205309,1,spin,space,100,5855,true,200,1032.542,
20260527-205309,1,spin,space,100,5846,true,200,1160.161,
20260527-205309,1,spin,space,100,5858,true,200,1033.218,
20260527-205309,1,spin,space,100,5817,true,200,1576.686,
20260527-205309,1,spin,space,100,5792,true,200,2028.922,
20260527-205309,1,spin,space,100,5790,true,200,2035.808,
20260527-205309,1,spin,space,100,5850,true,200,1163.525,
20260527-205309,1,spin,space,100,5835,true,200,1305.474,
20260527-205309,1,spin,space,100,5841,true,200,1303.389,
20260527-205309,1,spin,space,100,5794,true,200,2040.337,
20260527-205309,1,spin,space,100,5793,true,200,2120.257,
20260527-205309,1,spin,space,100,5830,true,200,1572.186,
20260527-205309,1,spin,space,100,5843,true,200,1428.222,
20260527-205309,1,spin,space,100,5847,true,200,1304.188,
20260527-205309,1,spin,space,100,5819,true,200,1719.109,
20260527-205309,1,spin,space,100,5851,true,200,1311.309,
20260527-205309,1,spin,space,100,5842,true,200,1442.790,
20260527-205309,1,spin,space,100,5836,true,200,1458.891,
20260527-205309,1,spin,space,100,5791,true,200,2187.722,
20260527-205309,1,spin,space,100,5797,true,200,2188.742,
20260527-205309,1,spin,space,100,5796,true,200,2198.829,
20260527-205309,1,spin,space,100,5805,true,200,2036.719,
20260527-205309,1,spin,space,100,5831,true,200,1729.897,
20260527-205309,1,spin,space,100,5837,true,200,1601.070,
20260527-205309,1,spin,space,100,5811,true,200,2023.484,
20260527-205309,1,spin,space,100,5802,true,200,2192.980,
20260527-205309,1,spin,space,100,5799,true,200,2207.387,
20260527-205309,1,spin,space,100,5798,true,200,2214.399,
20260527-205309,1,spin,space,100,5812,true,200,2037.261,
20260527-205309,1,spin,space,100,5820,true,200,2009.819,
20260527-205309,1,spin,space,100,5804,true,200,2185.865,
20260527-205309,1,spin,space,100,5810,true,200,2176.767,
20260527-205309,1,spin,space,100,5809,true,200,2185.871,
20260527-205309,1,spin,space,100,5803,true,200,2303.081,
20260527-205309,1,spin,space,100,5808,true,200,2188.544,
20260527-205309,1,spin,space,100,5800,true,200,2346.316,
20260527-205309,1,spin,space,100,5814,true,200,2037.854,
20260527-205309,1,spin,space,100,5813,true,200,2151.138,
20260527-205309,1,spin,space,100,5815,true,200,2047.307,
20260527-205309,1,spin,space,100,5806,true,200,2304.328,
20260527-205309,1,spin,space,100,5821,true,200,2133.913,
20260527-205309,1,spin,space,100,5801,true,200,2465.986,
20260527-205309,1,spin,space,100,5878,true,200,1347.906,
20260527-205309,1,spin,space,100,5899,true,200,1088.033,
20260527-205309,1,spin,space,100,5890,true,200,1216.545,
20260527-205309,1,spin,space,100,5892,true,200,1211.656,
20260527-205309,1,spin,space,100,5807,true,200,2322.277,
20260527-205309,1,spin,space,100,5907,true,200,971.547,
20260527-205309,1,spin,space,100,5914,true,200,857.473,
20260527-205309,1,spin,space,100,5920,true,200,933.794,
20260527-205309,1,spin,space,100,5931,true,200,822.865,
20260527-205309,1,spin,space,100,5932,true,200,824.204,
20260527-205309,1,spin,space,100,5927,true,200,841.182,
20260527-205309,1,spin,space,100,5926,true,200,842.715,
20260527-205309,1,spin,space,100,5885,true,200,1352.492,
20260527-205309,1,spin,space,100,5929,true,200,836.894,
20260527-205309,1,spin,space,100,5928,true,200,845.052,
20260527-205309,1,spin,space,100,5921,true,200,967.401,
20260527-205309,1,spin,space,100,5930,true,200,843.089,
20260527-205309,1,spin,space,100,5933,true,200,935.210,
20260527-205309,1,spin,space,100,5908,true,200,1209.080,
20260527-205309,1,spin,space,100,5891,true,200,1468.199,
20260527-205309,1,spin,space,100,5943,true,200,829.003,
20260527-205309,1,spin,space,100,5947,true,200,699.761,
20260527-205309,1,spin,space,100,5949,true,200,697.103,
20260527-205309,1,spin,space,100,5900,true,200,1351.916,
20260527-205309,1,spin,space,100,5948,true,200,702.199,
20260527-205309,1,spin,space,100,5938,true,200,844.211,
20260527-205309,1,spin,space,100,5915,true,200,1109.331,
20260527-205309,1,spin,space,100,5953,true,200,788.169,
20260527-205309,1,spin,space,100,5954,true,200,667.184,
20260527-205309,1,spin,space,100,5956,true,200,661.880,
20260527-205309,1,spin,space,100,5922,true,200,1195.300,
20260527-205309,1,spin,space,100,5879,true,200,1725.369,
20260527-205309,1,spin,space,100,5960,true,200,655.392,
20260527-205309,1,spin,space,100,5958,true,200,664.078,
20260527-205309,1,spin,space,100,5959,true,200,664.674,
20260527-205309,1,spin,space,100,5955,true,200,678.532,
20260527-205309,1,spin,space,100,5957,true,200,681.673,
20260527-205309,1,spin,space,100,5934,true,200,1095.591,
20260527-205309,1,spin,space,100,5944,true,200,970.175,
20260527-205309,1,spin,space,100,5939,true,200,1100.105,
20260527-205309,1,spin,space,100,5962,true,200,792.266,
20260527-205309,1,spin,space,100,5901,true,200,1614.355,
20260527-205309,1,spin,space,100,5909,true,200,1494.517,
20260527-205309,1,spin,space,100,5961,true,200,801.671,
20260527-205309,1,spin,space,100,5916,true,200,1381.644,
20260527-205309,1,spin,space,100,5893,true,200,1755.248,
20260527-205309,1,spin,space,100,5950,true,200,984.793,
20260527-205309,1,spin,space,100,5963,true,200,924.178,
20260527-205309,1,spin,space,100,5923,true,200,1483.387,
20260527-205309,1,spin,space,100,5965,true,200,807.741,
20260527-205309,1,spin,space,100,5880,true,200,2016.393,
20260527-205309,1,spin,space,100,5964,true,200,814.105,
20260527-205309,1,spin,space,100,5966,true,200,809.176,
20260527-205309,1,spin,space,100,5967,true,200,805.562,
20260527-205309,1,spin,space,100,5968,true,200,817.506,
20260527-205309,1,spin,space,100,5951,true,200,1123.725,
20260527-205309,1,spin,space,100,5894,true,200,1803.969,
20260527-205309,1,spin,space,100,5935,true,200,1372.805,
20260527-205309,1,spin,space,100,5902,true,200,1874.174,
20260527-205309,1,spin,space,100,5924,true,200,1515.146,
20260527-205309,1,spin,space,100,5945,true,200,1236.590,
20260527-205309,1,spin,space,100,5881,true,200,2141.793,
20260527-205309,1,spin,space,100,5910,true,200,1760.045,
20260527-205309,1,spin,space,100,5940,true,200,1382.251,
20260527-205309,1,spin,space,100,5917,true,200,1659.577,
20260527-205309,1,spin,space,100,5952,true,200,1247.393,
20260527-205309,1,spin,space,100,5895,true,200,1945.044,
20260527-205309,1,spin,space,100,5903,true,200,1986.227,
20260527-205309,1,spin,space,100,5936,true,200,1498.160,
